time,pedestrians,bicyclists,cars,buses,trucks,location,long,lat
2019-10-30T19:15:00Z,17,1,191,3,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T19:30:00Z,19,1,172,4,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T19:45:00Z,19,1,181,4,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T20:00:00Z,8,0,189,3,13,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T20:15:00Z,22,3,187,5,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T20:30:00Z,17,0,177,5,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T20:45:00Z,30,2,244,3,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T21:00:00Z,14,0,322,1,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T21:15:00Z,7,9,202,7,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T21:30:00Z,4,4,271,4,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T21:45:00Z,7,1,230,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T22:00:00Z,6,0,268,2,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T22:15:00Z,3,0,123,0,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T22:30:00Z,0,0,7,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T22:45:00Z,0,0,8,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T23:00:00Z,0,0,9,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T23:15:00Z,0,0,8,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T23:30:00Z,0,0,2,1,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-30T23:45:00Z,0,0,16,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T00:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T00:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T00:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T00:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T01:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T01:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T01:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T01:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T02:00:00Z,0,0,6,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T02:15:00Z,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T02:30:00Z,0,0,5,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T02:45:00Z,0,0,4,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T03:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T03:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T03:30:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T03:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T04:00:00Z,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T04:15:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T04:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T04:45:00Z,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T05:00:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T05:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T05:30:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T05:45:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T06:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T06:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T06:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T06:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T07:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T07:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T07:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T07:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T08:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T08:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T08:30:00Z,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T08:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T09:00:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T09:15:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T09:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T09:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T10:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T10:15:00Z,0,0,3,0,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T10:30:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T10:45:00Z,2,0,3,0,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T11:00:00Z,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T11:15:00Z,1,1,66,3,1,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T11:30:00Z,5,0,90,2,3,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T11:45:00Z,5,1,153,6,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T12:00:00Z,8,5,111,5,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T12:15:00Z,0,0,153,3,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T12:30:00Z,1,0,198,5,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T12:45:00Z,9,4,211,7,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T13:00:00Z,18,3,337,3,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T13:15:00Z,14,0,292,3,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T13:30:00Z,6,0,202,2,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T13:45:00Z,15,0,189,6,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T14:00:00Z,14,3,131,1,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T14:15:00Z,7,0,198,3,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T14:30:00Z,1,1,192,3,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T14:45:00Z,11,2,225,2,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T15:00:00Z,4,1,177,8,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T15:15:00Z,6,0,134,0,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T15:30:00Z,0,0,129,3,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T15:45:00Z,2,0,102,3,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T16:00:00Z,6,0,201,1,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T16:15:00Z,10,0,225,3,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T16:30:00Z,8,8,220,2,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T16:45:00Z,8,3,165,2,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T17:00:00Z,5,1,136,4,19,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T17:15:00Z,5,2,120,4,12,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T17:30:00Z,3,2,155,4,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T17:45:00Z,5,0,178,3,17,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T18:00:00Z,8,0,164,4,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T18:15:00Z,6,0,156,3,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T18:30:00Z,10,0,166,2,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T18:45:00Z,4,0,118,3,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T19:00:00Z,1,0,189,2,14,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T19:15:00Z,12,6,232,4,19,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T19:30:00Z,8,3,192,2,13,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T19:45:00Z,4,1,149,6,14,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T20:00:00Z,7,2,157,3,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T20:15:00Z,5,0,173,5,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T20:30:00Z,3,2,225,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T20:45:00Z,10,3,214,4,14,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T21:00:00Z,16,1,263,3,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T21:15:00Z,5,0,204,6,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T21:30:00Z,3,2,163,6,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T21:45:00Z,14,2,181,2,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T22:00:00Z,2,0,180,1,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T22:15:00Z,8,6,150,4,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T22:30:00Z,0,0,10,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T22:45:00Z,0,0,4,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T23:00:00Z,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T23:15:00Z,2,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T23:30:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-10-31T23:45:00Z,0,0,5,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T00:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T00:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T00:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T00:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T01:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T01:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T01:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T01:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T02:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T02:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T02:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T02:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T03:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T03:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T03:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T03:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T04:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T04:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T04:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T04:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T05:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T05:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T05:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T05:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T06:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T06:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T06:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T06:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T07:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T07:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T07:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T07:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T08:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T08:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T08:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T08:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T09:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T09:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T09:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T09:45:00Z,1,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T10:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T10:15:00Z,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T10:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T10:45:00Z,1,0,1,0,1,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T11:00:00Z,0,0,16,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T11:15:00Z,0,0,50,2,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T11:30:00Z,1,0,83,3,7,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T11:45:00Z,3,0,89,7,3,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T12:00:00Z,2,1,117,5,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T12:15:00Z,3,0,141,3,1,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T12:30:00Z,2,0,128,5,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T12:45:00Z,6,4,192,1,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T13:00:00Z,9,3,144,6,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T13:15:00Z,2,0,116,3,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T13:30:00Z,3,0,134,2,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T13:45:00Z,0,0,157,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T14:00:00Z,4,1,134,1,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T14:15:00Z,5,4,120,2,11,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T14:30:00Z,5,1,116,4,9,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T14:45:00Z,3,1,140,3,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T15:00:00Z,3,0,103,3,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T15:15:00Z,6,0,89,3,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T15:30:00Z,5,1,102,3,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T15:45:00Z,3,0,147,1,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T16:00:00Z,0,0,172,1,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T16:15:00Z,4,8,142,3,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T16:30:00Z,2,0,112,1,8,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T16:45:00Z,5,1,126,2,12,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T17:00:00Z,1,4,133,1,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T17:15:00Z,7,0,119,4,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T17:30:00Z,0,0,102,0,5,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T17:45:00Z,4,6,96,3,10,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T18:00:00Z,7,0,61,2,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T18:15:00Z,8,2,60,3,4,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T18:30:00Z,10,2,77,1,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T18:45:00Z,11,2,76,1,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T19:00:00Z,2,0,61,3,3,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T19:15:00Z,3,1,57,0,3,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T19:30:00Z,9,3,61,0,1,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T19:45:00Z,3,0,64,2,3,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T20:00:00Z,0,0,70,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T20:15:00Z,3,3,59,1,1,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T20:30:00Z,8,1,60,1,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T20:45:00Z,3,0,70,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T21:00:00Z,7,0,61,2,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T21:15:00Z,3,0,86,2,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T21:30:00Z,9,0,86,2,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T21:45:00Z,6,0,136,4,6,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T22:00:00Z,4,1,116,0,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T22:15:00Z,2,3,82,3,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T22:30:00Z,0,0,30,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T22:45:00Z,0,0,4,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T23:00:00Z,0,0,4,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T23:15:00Z,0,0,5,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T23:30:00Z,0,0,6,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-01T23:45:00Z,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T00:00:00Z,1,0,7,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T00:15:00Z,0,0,7,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T00:30:00Z,0,0,4,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T00:45:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T01:00:00Z,0,0,4,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T01:15:00Z,0,0,4,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T01:30:00Z,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T01:45:00Z,0,0,5,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T02:00:00Z,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T02:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T02:30:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T02:45:00Z,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T03:00:00Z,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T03:15:00Z,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T03:30:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T03:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T04:00:00Z,1,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T04:15:00Z,0,0,3,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T04:30:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T04:45:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T05:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T05:15:00Z,0,0,2,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T05:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T05:45:00Z,10,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T06:00:00Z,29,0,7,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T06:15:00Z,52,0,5,0,13,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T06:30:00Z,24,1,8,4,2,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T06:45:00Z,9,0,5,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T07:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T07:15:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T07:30:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T07:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T08:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T08:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T08:30:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T08:45:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T09:00:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T09:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T09:30:00Z,0,0,1,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T09:45:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T10:00:00Z,1,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
2019-11-02T10:15:00Z,0,0,0,0,0,Campus_Dr_&_Presidential_Dr,38.985006,-76.952683
